gold_id,latitude,longitude
Go0459896,49.4375,-54.085
Go0460150,35.0141,-83.1607
Go0460151,27.1886,-81.3372
Go0460152,27.1886,-81.3372
Go0460153,27.1886,-81.3372
Go0460154,27.1886,-81.3372
Go0460155,27.1886,-81.3372
Go0460206,43.0785,-89.4116
Go0460209,43.338,-89.3725
Go0460213,45.1412,-89.1552
Go0460225,43.0785,-89.4116
Go0460226,43.0785,-89.4116
Go0460456,54.0613,-12.5518
Go0460457,38.5376,-121.7644
Go0460458,38.5376,-121.7644
Go0460459,38.5376,-121.7644
Go0460460,38.5376,-121.7644
Go0460461,38.5376,-121.7644
Go0460462,38.5376,-121.7644
Go0460465,38.5376,-121.7644
Go0460466,38.5376,-121.7644
Go0460467,38.5376,-121.7644
Go0460469,38.5376,-121.7644
Go0460470,38.5376,-121.7644
Go0460471,38.5376,-121.7644
Go0460472,38.5376,-121.7644
Go0460473,38.5376,-121.7644
Go0460474,38.5376,-121.7644
Go0460476,38.5376,-121.7644
Go0460477,38.5376,-121.7644
Go0460479,38.5376,-121.7644
Go0460480,38.5376,-121.7644
Go0460481,38.5376,-121.7644
Go0460482,38.5376,-121.7644
Go0460483,38.5376,-121.7644
Go0460484,38.5376,-121.7644
Go0460485,38.5376,-121.7644
Go0460486,38.5376,-121.7644
Go0460487,38.5376,-121.7644
Go0460488,38.5376,-121.7644
Go0460491,38.5376,-121.7644
Go0460492,38.5376,-121.7644
Go0460493,38.5376,-121.7644
Go0460494,38.5376,-121.7644
Go0460495,38.5376,-121.7644
Go0460496,38.5376,-121.7644
Go0460735,61.2413,21.4947
Go0460736,61.2413,21.4947
Go0460737,61.2413,21.4947
Go0460738,61.2413,21.4947
Go0460739,61.2413,21.4947
Go0460740,61.2413,21.4947
Go0460741,61.2413,21.4947
Go0460742,61.2413,21.4947
Go0460743,61.2413,21.4947
Go0460744,61.2413,21.4947
Go0460745,61.2413,21.4947
Go0460746,61.2413,21.4947
Go0460747,61.2413,21.4947
Go0460748,61.2413,21.4947
Go0460749,61.2413,21.4947
Go0460750,61.2413,21.4947
Go0460751,61.2413,21.4947
Go0460752,61.2413,21.4947
Go0460753,61.2418,21.4803
Go0460754,61.2418,21.4803
Go0460755,61.2418,21.4803
Go0460757,61.2418,21.4803
Go0460758,61.2418,21.4803
Go0460759,61.2418,21.4803
Go0460761,61.2418,21.4803
Go0460762,61.2418,21.4803
Go0460764,61.2418,21.4803
Go0460765,61.2418,21.4803
Go0460767,61.2418,21.4803
Go0460768,61.2418,21.4803
Go0460769,61.242,21.4899
Go0460770,61.242,21.4899
Go0460771,61.242,21.4899
Go0460772,61.242,21.4899
Go0460773,61.242,21.4899
Go0460774,61.242,21.4899
Go0460775,61.242,21.4899
Go0460776,61.242,21.4899
Go0467786,19.8946,-101.4284
Go0467787,19.6933,-101.1311
Go0467788,22.863,-98.2296
Go0470751,-29.202,28.048
Go0470752,-28.103,152.499
Go0470753,-7.614,110.712
Go0470754,22.645,120.61
Go0470755,24.255,121.251
Go0470756,25.437,81.846
Go0470757,25.437,81.846
Go0470758,25.603,-108.832
Go0470759,25.603,-108.832
Go0470760,26.848,80.846
Go0470761,29.465,-109.658
Go0470762,30.333,72.032
Go0470764,31.453,73.134
Go0470765,31.453,73.134
Go0470766,31.453,73.134
Go0470767,33.8095,-116.776
Go0470768,34.144,-118.003
Go0470769,34.172,-117.855
Go0470770,34.172,-117.676
Go0470771,34.173,-117.676
Go0470772,34.216,-117.689
Go0470773,34.3261,-117.833
Go0470774,34.343,-117.829
Go0470775,34.804,-116.842
Go0470776,35.46,-117.909
Go0470777,36.15,-118.752
Go0470778,36.619,-117.155
Go0470779,37.08,-119.759
Go0470780,37.097,-120.925
Go0470781,37.314,-121.021
Go0470782,38.759,-83.642
Go0470783,39.808,-84.168
Go0470784,40.667,-73.963
Go0470785,40.7934,-77.86
Go0470786,41.093,-106.133
Go0470787,43.073,-89.401
Go0470788,44.732,-123.224
Go0470790,47.033,9.9501
Go0470791,50.584,8.6784
Go0470792,50.915,-0.6
Go0470793,51.341,-0.363
Go0470794,51.521,-0.13
Go0471218,37.887,-121.306
Go0471219,37.887,-121.306
Go0471220,37.887,-121.306
Go0471221,37.887,-121.306
Go0471222,37.887,-121.306
Go0471223,37.887,-121.306
Go0471224,37.887,-121.306
Go0471225,37.887,-121.306
Go0471226,37.887,-121.306
Go0471227,37.887,-121.306
Go0471228,37.887,-121.306
Go0471229,37.887,-121.306
Go0471230,37.887,-121.306
Go0471231,37.887,-121.306
Go0471232,37.887,-121.306
Go0471233,37.887,-121.306
Go0471234,37.887,-121.306
Go0471235,37.887,-121.306
Go0471236,37.887,-121.306
Go0471237,37.887,-121.306
Go0471238,37.887,-121.306
Go0471239,37.887,-121.306
Go0471240,37.887,-121.306
Go0471241,37.887,-121.306
Go0471242,37.887,-121.306
Go0471243,37.887,-121.306
Go0471244,37.887,-121.306
Go0471245,37.887,-121.306
Go0471246,37.887,-121.306
Go0471247,37.887,-121.306
Go0471248,37.887,-121.306
Go0471249,37.887,-121.306
Go0471250,37.887,-121.306
Go0471251,37.887,-121.306
Go0471252,37.887,-121.306
Go0471253,37.887,-121.306
Go0471254,37.887,-121.306
Go0471255,37.887,-121.306
Go0471256,37.887,-121.306
Go0471257,37.887,-121.306
Go0471258,37.887,-121.306
Go0471259,37.887,-121.306
Go0471260,37.887,-121.306
Go0471261,37.887,-121.306
Go0471262,37.887,-121.306
Go0471263,37.887,-121.306
Go0471264,37.887,-121.306
Go0471265,37.887,-121.306
Go0471266,37.887,-121.306
Go0471267,37.887,-121.306
Go0471268,37.887,-121.306
Go0471269,37.887,-121.306
Go0471270,37.887,-121.306
Go0471271,37.887,-121.306
Go0471272,37.887,-121.306
Go0471273,37.887,-121.306
Go0471274,37.887,-121.306
Go0471275,37.887,-121.306
Go0471276,37.887,-121.306
Go0471277,37.887,-121.306
Go0471278,37.887,-121.306
Go0471279,37.887,-121.306
Go0471280,37.887,-121.306
Go0471281,37.887,-121.306
Go0471282,37.887,-121.306
Go0471283,37.887,-121.306
Go0471284,37.887,-121.306
Go0471285,37.887,-121.306
Go0471286,37.887,-121.306
Go0471287,37.887,-121.306
Go0471288,37.887,-121.306
Go0471289,37.887,-121.306
Go0471290,37.887,-121.306
Go0471291,37.887,-121.306
Go0471292,37.887,-121.306
Go0471293,37.887,-121.306
Go0471294,37.887,-121.306
Go0471295,37.887,-121.306
Go0471296,37.887,-121.306
Go0471297,37.887,-121.306
Go0471298,37.887,-121.306
Go0471299,37.887,-121.306
Go0471300,37.887,-121.306
Go0471301,37.887,-121.306
Go0471302,37.887,-121.306
Go0471303,37.887,-121.306
Go0471304,37.887,-121.306
Go0471305,37.887,-121.306
Go0471306,37.887,-121.306
Go0471307,37.887,-121.306
Go0471308,37.887,-121.306
Go0472090,37.887,-121.306
Go0472091,37.887,-121.306
Go0472092,37.887,-121.306
Go0472093,37.887,-121.306
Go0472094,37.887,-121.306
Go0472095,37.887,-121.306
Go0472096,37.887,-121.306
Go0472097,37.887,-121.306
Go0472098,37.887,-121.306
Go0472099,37.887,-121.306
Go0472100,37.887,-121.306
Go0472101,37.887,-121.306
Go0472102,37.887,-121.306
Go0472103,37.887,-121.306
Go0472104,37.887,-121.306
Go0472105,37.887,-121.306
Go0472106,37.887,-121.306
Go0472107,37.887,-121.306
Go0472108,37.887,-121.306
Go0472109,37.887,-121.306
Go0472110,37.887,-121.306
Go0472111,37.887,-121.306
Go0472112,37.887,-121.306
Go0472113,37.887,-121.306
Go0472114,37.887,-121.306
Go0472115,37.887,-121.306
Go0472116,37.887,-121.306
Go0472117,37.887,-121.306
Go0472118,37.887,-121.306
Go0472119,37.887,-121.306
Go0472120,37.887,-121.306
Go0472121,37.887,-121.306
Go0472122,37.887,-121.306
Go0472123,37.887,-121.306
Go0472124,37.887,-121.306
Go0472125,37.887,-121.306
Go0472126,37.887,-121.306
Go0472127,37.887,-121.306
Go0472128,37.887,-121.306
Go0472129,37.887,-121.306
Go0472130,37.887,-121.306
Go0472131,37.887,-121.306
Go0472132,37.887,-121.306
Go0472133,37.887,-121.306
Go0472134,37.887,-121.306
Go0472135,37.887,-121.306
Go0472136,37.887,-121.306
Go0472137,37.887,-121.306
Go0472138,37.887,-121.306
Go0472139,37.887,-121.306
Go0472140,37.887,-121.306
Go0472141,37.887,-121.306
Go0472142,37.887,-121.306
Go0472143,37.887,-121.306
Go0472144,37.887,-121.306
Go0472145,37.887,-121.306
Go0472146,37.887,-121.306
Go0472147,37.887,-121.306
Go0472148,37.887,-121.306
Go0472149,37.887,-121.306
Go0472150,37.887,-121.306
Go0472151,37.887,-121.306
Go0472152,37.887,-121.306
Go0472153,37.887,-121.306
Go0472154,37.887,-121.306
Go0472155,37.887,-121.306
Go0472156,37.887,-121.306
Go0472157,37.887,-121.306
Go0472158,37.887,-121.306
Go0472159,37.887,-121.306
Go0472160,37.887,-121.306
Go0472161,37.887,-121.306
Go0472162,37.887,-121.306
Go0472163,37.887,-121.306
Go0472164,37.887,-121.306
Go0472165,37.887,-121.306
Go0472166,37.887,-121.306
Go0472167,37.887,-121.306
Go0472168,37.887,-121.306
Go0472169,37.887,-121.306
Go0472170,37.887,-121.306
Go0472171,37.887,-121.306
Go0472172,37.887,-121.306
Go0472173,37.887,-121.306
Go0472174,37.887,-121.306
Go0472175,37.887,-121.306
Go0472176,37.887,-121.306
Go0472177,37.887,-121.306
Go0472178,37.887,-121.306
Go0472179,37.887,-121.306
Go0472180,37.887,-121.306
Go0472181,37.887,-121.306
Go0472182,37.887,-121.306
Go0472183,37.887,-121.306
Go0472184,37.887,-121.306
Go0472185,37.887,-121.306
Go0472186,37.887,-121.306
Go0472187,37.887,-121.306
Go0472188,37.887,-121.306
Go0472189,37.887,-121.306
Go0472190,37.887,-121.306
Go0472191,37.887,-121.306
Go0472192,37.887,-121.306
Go0472193,37.887,-121.306
Go0472194,37.887,-121.306
Go0472195,37.887,-121.306
Go0472196,37.887,-121.306
Go0472197,37.887,-121.306
Go0472198,37.887,-121.306
Go0472199,37.887,-121.306
Go0472200,37.887,-121.306
Go0472201,37.887,-121.306
Go0472202,37.887,-121.306
Go0472203,37.887,-121.306
Go0472204,37.887,-121.306
Go0472205,37.887,-121.306
Go0472206,37.887,-121.306
Go0472207,37.887,-121.306
Go0472208,37.887,-121.306
Go0472209,37.887,-121.306
Go0472210,37.887,-121.306
Go0472211,37.887,-121.306
Go0472212,37.887,-121.306
Go0472213,37.887,-121.306
Go0472214,37.887,-121.306
Go0472216,37.887,-121.306
Go0472217,37.887,-121.306
Go0472218,37.887,-121.306
Go0472219,37.887,-121.306
Go0472220,37.887,-121.306
Go0472221,37.887,-121.306
Go0472223,37.887,-121.306
Go0472224,37.887,-121.306
Go0472225,37.887,-121.306
Go0472226,37.887,-121.306
Go0472227,37.887,-121.306
Go0472228,37.887,-121.306
Go0472229,37.887,-121.306
Go0472230,37.887,-121.306
Go0472231,37.887,-121.306
Go0472232,37.887,-121.306
Go0472233,37.887,-121.306
Go0472234,37.887,-121.306
Go0472235,37.887,-121.306
Go0472236,37.887,-121.306
Go0472237,37.887,-121.306
Go0472238,37.887,-121.306
Go0472239,37.887,-121.306
Go0472240,37.887,-121.306
Go0472241,37.887,-121.306
Go0472242,37.887,-121.306
Go0472243,37.887,-121.306
Go0472244,37.887,-121.306
Go0472245,37.887,-121.306
Go0472246,37.887,-121.306
Go0472247,37.887,-121.306
Go0472248,37.887,-121.306
Go0472249,37.887,-121.306
Go0472250,37.887,-121.306
Go0472251,37.887,-121.306
Go0472252,37.887,-121.306
Go0472253,37.887,-121.306
Go0472254,37.887,-121.306
Go0472255,37.887,-121.306
Go0472256,37.887,-121.306
Go0472257,37.887,-121.306
Go0472258,37.887,-121.306
Go0472259,37.887,-121.306
Go0472260,37.887,-121.306
Go0472261,37.887,-121.306
Go0472262,37.887,-121.306
Go0472263,37.887,-121.306
Go0472264,37.887,-121.306
Go0472265,37.887,-121.306
Go0472266,37.887,-121.306
Go0472267,37.887,-121.306
Go0472268,37.887,-121.306
Go0472269,37.887,-121.306
Go0472270,37.887,-121.306
Go0472271,37.887,-121.306
Go0472272,37.887,-121.306
Go0472273,37.887,-121.306
Go0472491,39.55,-105.782
Go0495188,43.30075,-89.34501
Go0496715,64,19
Go0496717,64,19
Go0498739,65.4844,-145.4036
Go0498749,27.1886,-81.3372
Go0498772,31.8833,-109.205
Go0498782,27.1886,-81.3372
Go0498784,55.8862,92.7704
Go0498785,35.0141,-83.1607
Go0498789,46.8575,-87.9207
Go0498790,35.0141,-83.1607
Go0509017,41.2,-96.7
Go0509018,41.2,-96.7
Go0509019,41.2,-96.7
Go0509020,41.2,-96.7
Go0509021,41.2,-96.7
Go0509022,41.2,-96.7
Go0509023,41.2,-96.7
Go0509024,41.2,-96.7
Go0509025,41.2,-96.7
Go0509026,41.2,-96.7
Go0509027,41.2,-96.7
Go0509028,41.2,-96.7
Go0509029,41.2,-96.7
Go0509030,41.2,-96.7
Go0509031,41.2,-96.7
Go0509032,41.2,-96.7
Go0509033,41.2,-96.7
Go0509034,41.2,-96.7
Go0509035,41.2,-96.7
Go0509036,41.2,-96.7
Go0509037,41.2,-96.7
Go0509039,41.2,-96.7
Go0509040,41.2,-96.7
Go0509041,41.2,-96.7
Go0509042,41.2,-96.7
Go0509043,41.2,-96.7
Go0509044,41.2,-96.7
Go0509045,41.2,-96.7
Go0509046,41.2,-96.7
Go0509047,41.2,-96.7
Go0509048,41.2,-96.7
Go0509049,41.2,-96.7
Go0509050,41.2,-96.7
Go0509052,41.2,-96.7
Go0509053,41.2,-96.7
Go0509054,41.2,-96.7
Go0509055,41.2,-96.7
Go0509056,41.2,-96.7
Go0509057,41.2,-96.7
Go0509058,41.2,-96.7
Go0509059,41.2,-96.7
Go0509772,40.7363,-98.58
Go0509773,42.27,-83
Go0509774,42.27,-83
Go0509775,42.27,-83
Go0509776,42.27,-83
Go0509777,42.27,-83
Go0509778,42.27,-83
Go0509779,42.27,-83
Go0509780,42.27,-83
Go0509781,42.27,-83
Go0509782,42.27,-83
Go0509783,42.27,-83
Go0509784,42.27,-83
Go0509785,42.27,-83
Go0509786,42.27,-83
Go0509787,42.27,-83
Go0509788,42.27,-83
Go0509789,42.27,-83
Go0509790,42.27,-83
Go0509791,42.27,-83
Go0509792,42.27,-83
Go0509793,42.27,-83
Go0509794,42.27,-83
Go0509795,42.27,-83
Go0509796,42.27,-83
Go0509797,42.27,-83
Go0509798,42.27,-83
Go0509799,42.27,-83
Go0509800,42.27,-83
Go0509801,42.27,-83
Go0509802,42.27,-83
Go0509803,42.27,-83
Go0509804,42.27,-83
Go0509805,42.27,-83
Go0509806,42.27,-83
Go0509807,42.27,-83
Go0509808,42.27,-83
Go0509809,42.27,-83
Go0509810,42.27,-83
Go0509811,42.27,-83
Go0509812,42.27,-83
Go0509813,42.27,-83
Go0509814,42.27,-83
Go0509815,42.27,-83
Go0509816,42.27,-83
Go0509817,42.27,-83
Go0509818,42.27,-83
Go0509819,42.27,-83
Go0509820,42.27,-83
Go0509821,42.27,-83
Go0509822,42.27,-83
Go0509823,42.27,-83
Go0509824,42.27,-83
Go0509825,42.27,-83
Go0509826,42.27,-83
Go0509827,42.27,-83
Go0509828,42.27,-83
Go0509829,42.27,-83
Go0509830,42.27,-83
Go0509831,42.27,-83
Go0509832,42.27,-83
Go0509833,42.27,-83
Go0509834,42.27,-83
Go0509835,42.27,-83
Go0509836,42.27,-83
Go0509837,42.27,-83
Go0509838,42.27,-83
Go0509839,42.27,-83
Go0509840,42.27,-83
Go0509841,42.27,-83
Go0509842,42.27,-83
Go0509843,42.27,-83
Go0509844,42.27,-83
Go0509845,42.27,-83
Go0509846,42.27,-83
Go0509847,42.27,-83
Go0509848,42.27,-83
Go0509849,42.27,-83
Go0509850,42.27,-83
Go0509851,42.27,-83
Go0509852,42.27,-83
Go0509853,42.27,-83
Go0509854,42.27,-83
Go0509855,42.27,-83
Go0509856,42.27,-83
Go0509857,42.27,-83
Go0509858,42.27,-83
Go0509859,42.27,-83
Go0509860,42.27,-83
Go0509861,42.27,-83
Go0509862,42.27,-83
Go0509863,42.27,-83
Go0509864,42.27,-83
Go0509865,42.27,-83
Go0509866,42.27,-83
Go0509867,42.27,-83
Go0509868,42.27,-83
Go0509869,42.27,-83
Go0509870,42.27,-83
Go0509871,42.27,-83
Go0509872,42.27,-83
Go0509873,42.27,-83
Go0509874,42.27,-83
Go0509875,42.27,-83
Go0509876,42.27,-83
Go0509877,42.27,-83
Go0509878,42.27,-83
Go0509879,42.27,-83
Go0509880,42.27,-83
Go0509881,42.27,-83
Go0509882,42.27,-83
Go0509883,42.27,-83
Go0509884,42.27,-83
Go0509885,42.27,-83
Go0509886,42.27,-83
Go0509887,42.27,-83
Go0509888,42.27,-83
Go0509889,42.27,-83
Go0509890,42.27,-83
Go0509891,42.27,-83
Go0509892,42.27,-83
Go0509893,42.27,-83
Go0509894,42.27,-83
Go0509895,42.27,-83
Go0509896,42.27,-83
Go0509897,42.27,-83
Go0509898,42.27,-83
Go0509899,42.27,-83
Go0509900,42.27,-83
Go0509901,42.27,-83
Go0509902,42.27,-83
Go0509903,42.27,-83
Go0509904,42.27,-83
Go0509905,42.27,-83
Go0509906,42.27,-83
Go0509907,42.27,-83
Go0509908,42.27,-83
Go0509909,42.27,-83
Go0509910,42.27,-83
Go0509911,42.27,-83
Go0509912,42.27,-83
Go0509913,42.27,-83
Go0509914,42.27,-83
Go0509915,42.27,-83
Go0509916,42.27,-83
Go0509917,42.27,-83
Go0509918,42.27,-83
Go0509919,42.27,-83
Go0509920,42.27,-83
Go0509921,42.27,-83
Go0509922,42.27,-83
Go0509923,42.27,-83
Go0509924,42.27,-83
Go0509925,42.27,-83
Go0509926,42.27,-83
Go0509927,42.27,-83
Go0509928,42.27,-83
Go0509929,42.27,-83
Go0509930,42.27,-83
Go0509931,42.27,-83
Go0509932,42.27,-83
Go0509933,42.27,-83
Go0509934,42.27,-83
Go0509935,42.27,-83
Go0509936,42.27,-83
Go0509937,42.27,-83
Go0509938,42.27,-83
Go0509939,42.27,-83
Go0509940,42.27,-83
Go0509941,42.27,-83
Go0509942,42.27,-83
Go0509943,42.27,-83
Go0509944,42.27,-83
Go0509945,42.27,-83
Go0509946,42.27,-83
Go0509947,42.27,-83
Go0509948,42.27,-83
Go0509949,42.27,-83
Go0509950,42.27,-83
Go0509951,42.27,-83
Go0509952,42.27,-83
Go0509953,42.27,-83
Go0509954,42.27,-83
Go0509955,42.27,-83
Go0509956,42.27,-83
Go0509957,42.27,-83
Go0509958,42.27,-83
Go0509959,42.27,-83
Go0509960,42.27,-83
Go0509961,42.27,-83
Go0509962,42.27,-83
Go0509963,42.27,-83
Go0509964,42.27,-83
Go0509965,42.27,-83
Go0509966,42.27,-83
Go0509967,42.27,-83
Go0509968,42.27,-83
Go0509969,42.27,-83
Go0509970,42.27,-83
Go0509971,42.27,-83
Go0509972,42.27,-83
Go0509973,42.27,-83
Go0509974,42.27,-83
Go0509975,42.27,-83
Go0509976,42.27,-83
Go0509977,42.27,-83
Go0509978,42.27,-83
Go0509979,42.27,-83
Go0509980,42.27,-83
Go0509981,42.27,-83
Go0509982,42.27,-83
Go0509983,42.27,-83
Go0509984,42.27,-83
Go0509985,42.27,-83
Go0509986,42.27,-83
Go0509987,42.27,-83
Go0509988,42.27,-83
Go0509989,42.27,-83
Go0509990,42.27,-83
Go0509991,42.27,-83
Go0509992,42.27,-83
Go0509993,42.27,-83
Go0509994,42.27,-83
Go0509995,42.27,-83
Go0509996,42.27,-83
Go0509997,42.27,-83
Go0509998,42.27,-83
Go0509999,42.27,-83
Go0510000,42.27,-83
Go0510001,42.27,-83
Go0510002,42.27,-83
Go0510003,42.27,-83
Go0510004,42.27,-83
Go0510005,42.27,-83
Go0510006,42.27,-83
Go0510007,42.27,-83
Go0510008,42.27,-83
Go0510009,42.27,-83
Go0510010,42.27,-83
Go0510011,42.27,-83
Go0510012,42.27,-83
Go0510013,42.27,-83
Go0510014,42.27,-83
Go0510015,42.27,-83
Go0510016,42.27,-83
Go0510017,42.27,-83
Go0510018,42.27,-83
Go0510019,42.27,-83
Go0510020,42.27,-83
Go0510021,42.27,-83
Go0510022,42.27,-83
Go0510023,42.27,-83
Go0510024,42.27,-83
Go0510025,42.27,-83
Go0510026,42.27,-83
Go0510027,42.27,-83
Go0510028,42.27,-83
Go0510029,42.27,-83
Go0510030,42.27,-83
Go0510031,42.27,-83
Go0510032,42.27,-83
Go0510033,42.27,-83
Go0510034,42.27,-83
Go0510035,42.27,-83
Go0510036,42.27,-83
Go0510037,42.27,-83
Go0510038,42.27,-83
Go0510039,42.27,-83
Go0510040,42.27,-83
Go0510041,42.27,-83
Go0510042,42.27,-83
Go0510043,42.27,-83
Go0510044,42.27,-83
Go0510045,42.27,-83
Go0510046,42.27,-83
Go0510047,42.27,-83
Go0510048,42.27,-83
Go0510331,27.1886,-81.3372
Go0510332,27.1886,-81.3372
Go0510333,27.1886,-81.3372
Go0510334,27.1886,-81.3372
Go0510335,27.1886,-81.3372
Go0510336,35.0141,-83.1607
Go0510337,27.1886,-81.3372
Go0510338,35.0141,-83.1607
Go0510339,27.1886,-81.3372
Go0510340,27.1886,-81.3372
Go0510341,27.1886,-81.3372
Go0510342,65.4844,-145.4036
Go0510343,27.1886,-81.3372
Go0510344,27.1886,-81.3372
Go0510345,27.1886,-81.3372
Go0510346,27.1886,-81.3372
Go0510347,27.1886,-81.3372
Go0510967,48.3924,11.7569
Go0511017,42.3897,-72.5244
Go0511085,57.7006827,11.6136629
Go0511116,33.9663,-102.4311
Go0511119,33.9663,-102.4311
Go0511121,33.9663,-102.4311
Go0511122,33.9663,-102.4311
Go0511123,33.9663,-102.4311
Go0511126,33.9663,-102.4311
Go0511127,33.9663,-102.4311
Go0511133,33.9663,-102.4311
Go0511137,33.9663,-102.4311
Go0511141,33.9663,-102.4311
Go0511142,33.9663,-102.4311
Go0511144,33.9663,-102.4311
Go0511145,33.9663,-102.4311
Go0511146,33.9663,-102.4311
Go0511147,33.9663,-102.4311
Go0511149,33.9663,-102.4311
Go0511151,33.9663,-102.4311
Go0511152,33.9663,-102.4311
Go0511153,33.9663,-102.4311
Go0511155,33.9663,-102.4311
Go0511157,33.9663,-102.4311
Go0511159,33.9663,-102.4311
Go0511160,33.9663,-102.4311
Go0511162,33.9663,-102.4311
Go0511163,33.9663,-102.4311
Go0511164,33.9663,-102.4311
Go0511165,33.9663,-102.4311
Go0511171,33.9663,-102.4311
Go0511172,33.9663,-102.4311
Go0511173,33.9663,-102.4311
Go0511174,33.9663,-102.4311
Go0511175,33.9663,-102.4311
Go0511178,33.9663,-102.4311
Go0511180,33.9663,-102.4311
Go0511181,33.9663,-102.4311
Go0511183,33.9663,-102.4311
Go0511184,33.9663,-102.4311
Go0511185,33.9663,-102.4311
Go0511186,33.9663,-102.4311
Go0511188,33.9663,-102.4311
Go0511189,33.9663,-102.4311
Go0511190,33.9663,-102.4311
Go0511191,33.9663,-102.4311
Go0511192,33.9663,-102.4311
Go0511195,33.9663,-102.4311
Go0511198,33.9663,-102.4311
Go0511200,33.9663,-102.4311
Go0511202,33.9663,-102.4311
Go0511205,33.9663,-102.4311
Go0511207,33.9663,-102.4311
Go0511240,39.3273,-105.087
Go0511241,40.0215,-105.503
Go0511242,35.36,138.71
Go0511253,42.21461,-83.242693
Go0511386,34.189,-97.089
Go0511409,36.6008,-119.5108
Go0511410,36.6008,-119.5108
Go0511485,57.057,-111.6
Go0511486,57.057,-111.6
Go0511487,57.057,-111.6
Go0511488,57.057,-111.6
Go0511489,57.057,-111.6
Go0511490,57.057,-111.6
Go0511491,57.057,-111.6
Go0511492,57.057,-111.6
Go0511493,57.057,-111.6
Go0511494,57.057,-111.6
Go0511496,57.057,-111.6
Go0511498,57.057,-111.6
Go0511499,57.057,-111.6
Go0511500,57.057,-111.6
Go0511501,57.057,-111.6
Go0511502,57.057,-111.6
Go0511503,57.057,-111.6
Go0511504,57.057,-111.6
Go0511506,57.057,-111.6
Go0511507,57.057,-111.6
Go0512767,39.523,-78.5386
Go0512768,39.4,3
Go0512769,39.4,3
Go0512770,38.2,0.6
Go0512773,38.2,0.6
Go0512774,38.2,0.6
Go0512775,38.2,0.6
Go0512776,38.2,0.6
Go0512778,38.2,0.6
Go0512780,38.2,0.6
Go0512781,38.2,0.6
Go0512782,38.2,0.6
Go0512783,38.2,0.6
Go0512784,38.2,0.6
Go0512785,38.2,0.6
Go0512786,38.2,0.6
Go0512787,38.2,0.6
Go0512788,38.2,0.6
Go0512789,38.2,0.6
Go0512791,38.2,0.6
Go0512792,38.2,0.6
Go0512793,38.2,0.6
Go0512794,38.2,0.6
Go0512795,38.2,0.6
Go0512796,38.2,0.6
Go0512797,38.2,0.6
Go0512798,38.2,0.6
Go0512799,38.2,0.6
Go0512801,38.2,0.6
Go0512802,38.2,0.6
Go0512804,38.2,0.6
Go0512806,38.2,0.6
Go0512808,38.2,0.6
Go0512809,38.2,0.6
Go0512810,38.2,0.6
Go0512811,38.2,0.6
Go0512812,38.2,0.6
Go0512813,38.2,0.6
Go0512814,38.2,0.6
Go0512815,38.2,0.6
Go0512816,38.2,0.6
Go0512817,38.2,0.6
Go0512819,38.2,0.6
Go0512820,38.2,0.6
Go0512821,38.2,0.6
Go0512822,38.2,0.6
Go0512823,38.2,0.6
Go0512824,38.2,0.6
Go0512825,38.2,0.6
Go0512827,38.2,0.6
Go0512828,38.2,0.6
Go0512829,38.2,0.6
Go0512830,38.2,0.6
Go0512831,38.2,0.6
Go0512832,38.2,0.6
Go0512833,38.2,0.6
Go0512834,38.2,0.6
Go0512835,38.2,0.6
Go0512836,38.2,0.6
Go0512837,38.2,0.6
Go0512838,38.2,0.6
Go0512839,38.2,0.6
Go0512840,38.2,0.6
Go0512841,38.2,0.6
Go0512842,38.2,0.6
Go0512843,38.2,0.6
Go0512845,38.2,0.6
Go0512846,38.2,0.6
Go0512847,38.2,0.6
Go0512848,38.2,0.6
Go0512849,38.2,0.6
Go0512850,38.2,0.6
Go0512851,38.2,0.6
Go0512852,38.2,0.6
Go0512853,38.2,0.6
Go0512854,38.2,0.6
Go0512855,38.2,0.6
Go0512856,38.2,0.6
Go0512857,38.2,0.6
Go0512858,38.2,0.6
Go0512859,38.2,0.6
Go0513045,37.8869,-121.3061
Go0513051,59.9741,10.8061
Go0513052,60.2402,10.7966
Go0513063,58.9556,8.8475
Go0513064,59.9115,10.6771
Go0513065,59.7517,10.7694
Go0513066,60.148,10.5496
Go0513074,37.7692,-122.487
Go0513081,13.3969,144.6547
Go0513082,40.818,14.28
Go0513083,9.3471,-82.2537
Go0513084,54.2669,10.1774
Go0513085,40.818,14.28
Go0513523,38.3197,-123.0551
Go0515089,43.241,-89.82
Go0515180,29.67,-82.39
Go0515181,49.271,-123.237
Go0515182,39.856,-121.58
Go0515183,34.112,-117.71
Go0515184,34.112,-117.71
Go0515185,34.112,-117.71
Go0515186,34.112,-117.71
Go0515187,34.112,-117.71
Go0515188,34.112,-117.71
Go0515189,34.112,-117.71
Go0515190,34.112,-117.71
Go0515191,34.174,-117.61
Go0515192,34.174,-117.61
Go0515193,34.164,-117.61
Go0515194,34.164,-117.61
Go0515195,34.256,-117.61
Go0515196,34.144,-117.61
Go0515197,34.163,-117.61
Go0515198,34.163,-117.61
Go0515200,34.163,-117.61
Go0515201,34.163,-117.61
Go0515202,34.163,-117.61
Go0515203,34.163,-117.61
Go0515204,34.163,-117.61
Go0515205,34.163,-117.61
Go0515206,34.163,-117.61
Go0515207,34.163,-117.61
Go0515208,34.163,-117.61
Go0515209,34.163,-117.61
Go0515210,34.163,-117.61
