gold_id,latitude,longitude
Gp0587979,29.407926,-82.180036
Gp0587980,29.407926,-82.180036
Gp0587981,29.407926,-82.180036
Gp0587982,29.407926,-82.180036
Gp0587984,29.407926,-82.180036
Gp0587985,29.407926,-82.180036
Gp0587986,29.407926,-82.180036
Gp0587987,29.407926,-82.180036
Gp0587988,29.407926,-82.180036
Gp0587989,29.407926,-82.180036
Gp0587990,48.154,-124.211
Gp0587991,48.154,-124.211
Gp0587992,48.154,-124.211
Gp0587993,48.154,-124.211
Gp0587994,48.153,-124.211
Gp0587995,48.153,-124.211
Gp0587996,48.153,-124.211
Gp0587997,48.153,-124.211
Gp0587998,48.165,-124.244
Gp0587999,48.165,-124.244
Gp0588000,48.165,-124.244
Gp0588001,48.165,-124.244
Gp0588002,48.165,-124.245
Gp0588003,48.165,-124.245
Gp0588004,48.165,-124.245
Gp0588005,48.165,-124.245
Gp0588006,48.165,-124.245
Gp0588007,48.154,-124.211
Gp0588008,48.154,-124.211
Gp0588009,48.154,-124.211
Gp0588010,48.153,-124.211
Gp0588011,48.153,-124.211
Gp0588012,48.153,-124.211
Gp0588013,48.153,-124.211
Gp0588014,48.153,-124.211
Gp0588015,48.165,-124.244
Gp0588016,48.165,-124.244
Gp0588017,48.165,-124.244
Gp0588018,48.165,-124.244
Gp0588019,48.165,-124.244
Gp0588020,48.165,-124.245
Gp0588021,48.165,-124.245
Gp0588022,48.165,-124.245
Gp0588023,48.165,-124.245
Gp0588024,48.165,-124.245
Gp0588025,48.165,-124.244
Gp0588026,48.165,-124.244
Gp0588027,48.165,-124.244
Gp0588028,48.165,-124.245
Gp0588029,48.165,-124.245
Gp0588030,48.165,-124.245
Gp0588031,48.165,-124.245
Gp0588032,48.165,-124.245
Gp0588033,48.154,-124.211
Gp0588034,48.154,-124.211
Gp0588035,48.154,-124.211
Gp0588036,48.154,-124.211
Gp0588037,48.153,-124.211
Gp0588038,48.153,-124.211
Gp0588039,48.153,-124.211
Gp0588040,48.153,-124.211
Gp0588041,48.153,-124.211
Gp0588042,48.154,-124.211
Gp0588043,48.154,-124.211
Gp0588044,48.154,-124.211
Gp0588045,48.154,-124.211
Gp0588046,48.153,-124.211
Gp0588047,48.153,-124.211
Gp0588048,48.165,-124.244
Gp0588049,48.165,-124.244
Gp0588050,48.165,-124.244
Gp0588051,48.165,-124.244
Gp0588052,48.165,-124.245
Gp0588053,48.165,-124.244
Gp0588054,48.165,-124.244
Gp0588055,48.165,-124.244
Gp0588056,48.165,-124.244
Gp0588057,48.165,-124.245
Gp0588058,48.165,-124.245
Gp0588059,48.154,-124.211
Gp0588060,48.154,-124.211
Gp0588061,48.153,-124.211
Gp0588062,48.154,-124.211
Gp0588063,48.153,-124.211
Gp0588064,48.165,-124.244
Gp0588065,48.165,-124.245
Gp0588066,48.165,-124.244
Gp0588067,48.165,-124.245
Gp0588068,48.154,-124.211
Gp0588069,48.153,-124.211
Gp0588070,48.154,-124.211
Gp0588071,48.153,-124.211
Gp0588072,48.154,-124.211
Gp0588073,48.165,-124.245
Gp0588074,48.165,-124.244
Gp0588075,48.165,-124.245
Gp0588076,48.165,-124.244
Gp0588077,48.153,-124.211
Gp0588078,48.153,-124.211
Gp0588079,48.165,-124.244
Gp0588080,48.165,-124.245
Gp0588081,48.154,-124.211
Gp0588082,48.153,-124.211
Gp0588083,48.165,-124.244
Gp0588084,48.165,-124.245
Gp0588085,37.851667,-122.294444
Gp0588086,37.851667,-122.294444
Gp0588087,37.851667,-122.294444
Gp0588088,37.851667,-122.294444
Gp0588089,37.851667,-122.294444
Gp0588091,37.851667,-122.294444
Gp0588093,37.851667,-122.294444
Gp0588094,37.851667,-122.294444
Gp0588095,37.851667,-122.294444
Gp0588096,37.851667,-122.294444
Gp0588097,37.851667,-122.294444
Gp0588098,37.851667,-122.294444
Gp0588099,37.851667,-122.294444
Gp0588101,37.851667,-122.294444
Gp0588103,37.851667,-122.294444
Gp0588104,37.851667,-122.294444
Gp0588106,37.851667,-122.294444
Gp0588107,37.851667,-122.294444
Gp0588108,37.851667,-122.294444
Gp0588109,37.851667,-122.294444
Gp0588110,37.851667,-122.294444
Gp0588111,37.851667,-122.294444
Gp0588112,37.851667,-122.294444
Gp0588113,37.851667,-122.294444
Gp0588114,37.851667,-122.294444
Gp0588115,37.851667,-122.294444
Gp0588116,37.851667,-122.294444
Gp0588117,37.851667,-122.294444
Gp0588119,37.851667,-122.294444
Gp0588120,37.851667,-122.294444
Gp0588121,37.851667,-122.294444
Gp0588122,37.851667,-122.294444
Gp0588123,37.851667,-122.294444
Gp0588125,37.851667,-122.294444
Gp0588126,37.851667,-122.294444
Gp0588127,37.851667,-122.294444
Gp0588128,37.851667,-122.294444
Gp0588129,37.851667,-122.294444
Gp0588130,37.851667,-122.294444
Gp0588132,37.851667,-122.294444
Gp0588133,37.851667,-122.294444
Gp0588134,37.851667,-122.294444
Gp0588135,37.851667,-122.294444
Gp0588136,37.851667,-122.294444
Gp0588137,37.851667,-122.294444
Gp0588138,37.851667,-122.294444
Gp0588139,37.851667,-122.294444
Gp0588140,37.851667,-122.294444
Gp0588142,37.851667,-122.294444
Gp0588143,37.851667,-122.294444
Gp0588144,37.851667,-122.294444
Gp0588145,37.851667,-122.294444
Gp0588146,37.851667,-122.294444
Gp0588147,37.851667,-122.294444
Gp0588148,37.851667,-122.294444
Gp0588149,37.851667,-122.294444
Gp0588150,37.851667,-122.294444
Gp0588151,37.851667,-122.294444
Gp0588152,37.851667,-122.294444
Gp0588153,37.851667,-122.294444
Gp0588154,37.851667,-122.294444
Gp0588155,37.851667,-122.294444
Gp0588156,37.851667,-122.294444
Gp0588157,37.851667,-122.294444
Gp0588158,37.851667,-122.294444
Gp0588159,37.851667,-122.294444
Gp0588160,37.851667,-122.294444
Gp0588161,37.851667,-122.294444
Gp0588162,37.851667,-122.294444
Gp0588163,37.851667,-122.294444
Gp0588165,37.851667,-122.294444
Gp0588166,37.851667,-122.294444
Gp0588167,37.851667,-122.294444
Gp0588168,37.851667,-122.294444
Gp0588169,37.851667,-122.294444
Gp0588170,37.851667,-122.294444
Gp0588171,37.851667,-122.294444
Gp0588177,37.851667,-122.294444
Gp0588178,37.851667,-122.294444
Gp0588179,37.851667,-122.294444
Gp0588180,37.851667,-122.294444
Gp0588181,37.851667,-122.294444
Gp0588182,37.851667,-122.294444
Gp0588183,37.851667,-122.294444
Gp0588184,37.851667,-122.294444
Gp0588185,37.851667,-122.294444
Gp0588186,37.851667,-122.294444
Gp0588187,37.851667,-122.294444
Gp0588188,37.851667,-122.294444
Gp0588189,37.851667,-122.294444
Gp0588190,37.851667,-122.294444
Gp0588191,37.851667,-122.294444
Gp0588192,37.851667,-122.294444
Gp0588193,37.851667,-122.294444
Gp0588194,37.851667,-122.294444
Gp0588195,37.851667,-122.294444
Gp0588196,37.851667,-122.294444
Gp0588197,37.851667,-122.294444
Gp0588198,37.851667,-122.294444
Gp0588199,37.851667,-122.294444
Gp0588200,37.851667,-122.294444
Gp0588201,37.851667,-122.294444
Gp0588202,37.851667,-122.294444
Gp0588203,37.851667,-122.294444
Gp0588204,37.851667,-122.294444
Gp0588205,37.851667,-122.294444
Gp0588206,37.851667,-122.294444
Gp0588207,37.851667,-122.294444
Gp0588208,37.851667,-122.294444
Gp0588209,37.851667,-122.294444
Gp0588210,37.851667,-122.294444
Gp0588211,37.851667,-122.294444
Gp0588212,37.851667,-122.294444
Gp0588213,37.851667,-122.294444
Gp0588214,37.851667,-122.294444
Gp0588215,37.851667,-122.294444
Gp0588216,37.851667,-122.294444
Gp0588217,37.851667,-122.294444
Gp0588218,37.851667,-122.294444
Gp0588219,37.851667,-122.294444
Gp0588220,37.851667,-122.294444
Gp0588221,37.851667,-122.294444
Gp0588222,37.851667,-122.294444
Gp0588223,37.851667,-122.294444
Gp0588224,37.851667,-122.294444
Gp0588225,37.851667,-122.294444
Gp0588226,37.851667,-122.294444
Gp0588227,37.851667,-122.294444
Gp0588228,37.851667,-122.294444
Gp0588229,37.851667,-122.294444
Gp0588230,37.851667,-122.294444
Gp0588231,37.851667,-122.294444
Gp0588232,37.851667,-122.294444
Gp0588233,45.669,-111.0497
Gp0588234,45.669,-111.0497
Gp0588235,45.669,-111.0497
Gp0588236,45.669,-111.0497
Gp0588237,45.669,-111.0497
Gp0588238,45.669,-111.0497
Gp0588239,44.5324,-110.7974
Gp0588240,44.5324,-110.7974
Gp0588241,44.5324,-110.7974
Gp0588242,44.5324,-110.7974
Gp0588243,44.5324,-110.7974
Gp0588244,44.5324,-110.7974
Gp0588245,44.5324,-110.7974
Gp0588246,44.5324,-110.7974
Gp0588247,44.5324,-110.7974
Gp0588248,44.5324,-110.7974
Gp0588249,44.5324,-110.7974
Gp0588250,44.5324,-110.7974
Gp0588251,44.5324,-110.7974
Gp0588252,44.5324,-110.7974
Gp0588253,44.5324,-110.7974
Gp0588254,44.5324,-110.7974
Gp0588255,44.5324,-110.7974
Gp0588256,44.5324,-110.7974
Gp0588257,44.5324,-110.7974
Gp0588258,44.5324,-110.7974
Gp0588259,44.5324,-110.7974
Gp0588260,44.5324,-110.7974
Gp0588261,44.5324,-110.7974
Gp0588262,44.5324,-110.7974
Gp0588263,44.5324,-110.7974
Gp0588264,44.5324,-110.7974
Gp0588265,44.5324,-110.7974
Gp0588266,44.5324,-110.7974
Gp0588267,44.5324,-110.7974
Gp0588268,44.5324,-110.7974
Gp0588269,44.5324,-110.7974
Gp0588270,44.5324,-110.7974
Gp0588271,44.5324,-110.7974
Gp0588272,44.5324,-110.7974
Gp0588273,44.5324,-110.7974
Gp0588274,44.5324,-110.7974
Gp0588275,45.669,-111.0497
Gp0588276,45.669,-111.0497
Gp0588277,45.669,-111.0497
Gp0588278,45.669,-111.0497
Gp0588279,45.669,-111.0497
Gp0588280,45.669,-111.0497
Gp0588281,44.5324,-110.7974
Gp0588282,44.5324,-110.7974
Gp0588283,44.5324,-110.7974
Gp0588284,44.5324,-110.7974
Gp0588285,44.5324,-110.7974
Gp0588286,44.5324,-110.7974
Gp0588287,44.5324,-110.7974
Gp0588288,44.5324,-110.7974
Gp0588289,44.5324,-110.7974
Gp0588290,44.5324,-110.7974
Gp0588291,44.5324,-110.7974
Gp0588292,44.5324,-110.7974
Gp0588293,44.5324,-110.7974
Gp0588294,44.5324,-110.7974
Gp0588295,44.5324,-110.7974
Gp0588296,44.5324,-110.7974
Gp0588297,44.5324,-110.7974
Gp0588298,44.5324,-110.7974
Gp0588299,44.5324,-110.7974
Gp0588300,44.5324,-110.7974
Gp0588301,44.5324,-110.7974
Gp0588302,44.5324,-110.7974
Gp0588303,44.5324,-110.7974
Gp0588304,44.5324,-110.7974
Gp0588305,44.5324,-110.7974
Gp0588306,44.5324,-110.7974
Gp0588307,44.5324,-110.7974
Gp0588308,44.5324,-110.7974
Gp0588309,44.5324,-110.7974
Gp0588310,44.5324,-110.7974
Gp0588311,44.5324,-110.7974
Gp0588312,44.5324,-110.7974
Gp0588313,44.5324,-110.7974
Gp0588314,44.5324,-110.7974
Gp0588315,44.5324,-110.7974
Gp0588316,44.5324,-110.7974
Gp0588317,45.669,-111.0497
Gp0588318,45.669,-111.0497
Gp0588319,44.5324,-110.7974
Gp0588954,41.146,-96.436
Gp0588955,41.146,-96.436
Gp0588956,41.146,-96.436
Gp0588957,41.146,-96.436
Gp0588958,41.146,-96.436
Gp0588959,41.146,-96.436
Gp0588960,41.146,-96.436
Gp0588961,41.15916667,-96.40861111
Gp0588962,41.15916667,-96.40861111
Gp0588964,41.1593,-102.0259
Gp0588965,41.1593,-102.0259
Gp0588966,41.1593,-102.0259
Gp0588967,41.1593,-102.0259
Gp0588968,41.1593,-102.0259
Gp0588969,41.1593,-102.0259
Gp0588970,41.1593,-102.0259
Gp0588971,41.1593,-102.0259
Gp0588972,41.1593,-102.0259
Gp0588973,41.1593,-102.0259
Gp0588975,41.1593,-102.0259
Gp0588976,41.1593,-102.0259
Gp0588977,41.1593,-102.0259
Gp0588978,41.1593,-102.0259
Gp0588979,41.1593,-102.0259
Gp0588980,41.1593,-102.0259
Gp0588981,41.1593,-102.0259
Gp0588982,41.1593,-102.0259
Gp0588983,41.1593,-102.0259
Gp0588984,41.1593,-102.0259
Gp0588985,41.1593,-102.0259
Gp0588986,41.1593,-102.0259
Gp0588987,41.1593,-102.0259
Gp0588988,41.1593,-102.0259
Gp0588989,41.1593,-102.0259
Gp0588990,41.1593,-102.0259
Gp0588991,41.1593,-102.0259
Gp0588992,41.402,-96.439
Gp0588993,41.838,-101.993
Gp0588994,41.838,-101.993
Gp0588995,41.838,-101.993
Gp0588996,41.877,-101.945
Gp0588997,41.9,-102.1
Gp0588998,41.929,-101.928
Gp0589513,51.028586,13.73135
Gp0589514,51.028586,13.73135
Gp0589515,51.028586,13.73135
Gp0589516,51.028586,13.73135
Gp0589517,51.028586,13.73135
Gp0589518,51.028586,13.73135
Gp0589524,37.8598,-119.616
Gp0589525,37.8598,-119.616
Gp0589526,37.8395,-119.4154
Gp0589527,37.8395,-119.4154
Gp0589528,49.8112074,-119.6380943
Gp0589529,49.8112074,-119.6380943
Gp0589530,49.8112074,-119.6380943
Gp0589531,49.8112074,-119.6380943
Gp0589532,49.8112074,-119.6380943
Gp0589533,49.8112074,-119.6380943
Gp0589613,51.028586,13.73135
Gp0589614,51.028586,13.73135
Gp0589615,-29.9622334,151.2550441
Gp0589616,51.028586,13.73135
Gp0589617,42.013,-93.743
Gp0589618,42.013,-93.743
Gp0589619,42.013,-93.743
Gp0589620,42.013,-93.743
Gp0589621,42.013,-93.743
Gp0589622,31.4764,-81.2409
Gp0589623,31.4764,-81.2409
Gp0589624,31.4764,-81.2409
Gp0589625,31.4764,-81.2409
Gp0589626,31.4764,-81.2409
Gp0589627,31.4764,-81.2409
Gp0589628,31.4764,-81.2409
Gp0589629,31.4764,-81.2409
Gp0589630,31.4764,-81.2409
Gp0589631,31.4764,-81.2409
Gp0589632,31.4764,-81.2409
Gp0589633,31.4764,-81.2409
Gp0589634,31.4764,-81.2409
Gp0589635,31.4764,-81.2409
Gp0589636,31.4764,-81.2409
Gp0589637,31.4764,-81.2409
Gp0589638,31.4764,-81.2409
Gp0589639,31.4764,-81.2409
Gp0589640,31.4764,-81.2409
Gp0589641,31.4764,-81.2409
Gp0589642,31.4764,-81.2409
Gp0589643,31.4764,-81.2409
Gp0589644,31.4764,-81.2409
Gp0589645,31.4764,-81.2409
Gp0589646,31.4764,-81.2409
Gp0589647,31.4764,-81.2409
Gp0589648,31.4764,-81.2409
Gp0589649,31.4764,-81.2409
Gp0589668,39.0304,-120.698
Gp0589717,41.1593,-102.0259
Gp0589719,47.282461,7.914226
Gp0589720,47.282461,7.914226
Gp0589721,47.282461,7.914226
Gp0589722,47.282461,7.914226
Gp0589723,47.282461,7.914226
Gp0589724,47.282461,7.914226
Gp0589725,47.282461,7.914226
Gp0589726,47.282461,7.914226
Gp0589727,47.282461,7.914226
Gp0589728,47.282461,7.914226
Gp0589729,47.282461,7.914226
Gp0589730,47.282461,7.914226
Gp0589731,47.282461,7.914226
Gp0589732,47.282461,7.914226
Gp0589733,47.282461,7.914226
Gp0589734,47.282461,7.914226
Gp0589735,47.282461,7.914226
Gp0589736,47.282461,7.914226
Gp0589737,47.282461,7.914226
Gp0589738,47.282461,7.914226
Gp0589739,47.282461,7.914226
Gp0589740,47.282461,7.914226
Gp0589741,47.282461,7.914226
Gp0589742,47.282461,7.914226
Gp0589743,47.282461,7.914226
Gp0589744,47.282461,7.914226
Gp0589745,47.282461,7.914226
Gp0589746,47.282461,7.914226
Gp0589747,47.282461,7.914226
Gp0589748,47.282461,7.914226
Gp0589749,47.282461,7.914226
Gp0589750,47.282461,7.914226
Gp0589751,47.282461,7.914226
Gp0589752,47.282461,7.914226
Gp0589753,47.282461,7.914226
Gp0589754,47.282461,7.914226
Gp0589755,47.282461,7.914226
Gp0589756,47.282461,7.914226
Gp0589757,47.282461,7.914226
Gp0589758,47.282461,7.914226
Gp0589759,47.282461,7.914226
Gp0589760,47.282461,7.914226
Gp0589761,47.282461,7.914226
Gp0589762,47.282461,7.914226
Gp0589763,47.282461,7.914226
Gp0589764,47.282461,7.914226
Gp0589765,47.282461,7.914226
Gp0589766,47.282461,7.914226
Gp0589767,47.282461,7.914226
Gp0589768,47.282461,7.914226
Gp0589769,47.282461,7.914226
Gp0589770,47.282461,7.914226
Gp0589771,47.282461,7.914226
Gp0589772,47.282461,7.914226
Gp0589773,47.282461,7.914226
Gp0589774,47.282461,7.914226
Gp0589775,47.282461,7.914226
Gp0589776,47.282461,7.914226
Gp0589777,47.282461,7.914226
Gp0589778,47.282461,7.914226
Gp0589779,47.282461,7.914226
Gp0589780,47.282461,7.914226
Gp0589781,47.282461,7.914226
Gp0589782,47.282461,7.914226
Gp0589783,47.282461,7.914226
Gp0589784,47.282461,7.914226
Gp0589785,47.282461,7.914226
Gp0589786,47.282461,7.914226
Gp0589787,47.282461,7.914226
Gp0589788,47.282461,7.914226
Gp0589789,47.282461,7.914226
Gp0589790,47.282461,7.914226
Gp0589791,47.282461,7.914226
Gp0589792,47.282461,7.914226
Gp0589793,47.282461,7.914226
Gp0589794,47.282461,7.914226
Gp0589795,47.282461,7.914226
Gp0589796,47.282461,7.914226
Gp0589797,47.282461,7.914226
Gp0589798,47.282461,7.914226
Gp0589799,47.282461,7.914226
Gp0589800,47.282461,7.914226
Gp0589801,47.282461,7.914226
Gp0589802,47.282461,7.914226
Gp0589803,47.282461,7.914226
Gp0589804,47.282461,7.914226
Gp0589805,47.282461,7.914226
Gp0589806,47.282461,7.914226
Gp0589807,47.282461,7.914226
Gp0589808,47.282461,7.914226
Gp0589809,47.282461,7.914226
Gp0589810,47.282461,7.914226
Gp0589811,47.282461,7.914226
Gp0589812,47.282461,7.914226
Gp0589813,47.282461,7.914226
Gp0589814,47.282461,7.914226
Gp0589815,47.282461,7.914226
Gp0589816,47.282461,7.914226
Gp0589817,47.282461,7.914226
Gp0589818,47.282461,7.914226
Gp0589819,47.282461,7.914226
Gp0589820,47.282461,7.914226
Gp0589821,47.282461,7.914226
Gp0589822,47.282461,7.914226
Gp0589823,47.282461,7.914226
Gp0589824,47.282461,7.914226
Gp0589825,47.282461,7.914226
Gp0589826,47.282461,7.914226
Gp0589827,47.282461,7.914226
Gp0589828,47.282461,7.914226
Gp0589829,47.282461,7.914226
Gp0589830,47.282461,7.914226
Gp0589831,47.282461,7.914226
Gp0589832,47.282461,7.914226
Gp0589833,47.282461,7.914226
Gp0589834,47.282461,7.914226
Gp0589835,47.282461,7.914226
Gp0589836,47.282461,7.914226
Gp0589837,47.282461,7.914226
Gp0589838,47.282461,7.914226
Gp0589839,47.282461,7.914226
Gp0589840,47.282461,7.914226
Gp0589841,47.282461,7.914226
Gp0589842,47.282461,7.914226
Gp0589843,47.282461,7.914226
Gp0589844,47.282461,7.914226
Gp0589845,47.282461,7.914226
Gp0589846,47.282461,7.914226
Gp0589847,47.282461,7.914226
Gp0589848,47.282461,7.914226
Gp0589849,47.282461,7.914226
Gp0589850,47.282461,7.914226
Gp0589851,47.282461,7.914226
Gp0589852,47.282461,7.914226
Gp0589853,47.282461,7.914226
Gp0589854,47.282461,7.914226
Gp0589855,47.282461,7.914226
Gp0589856,47.282461,7.914226
Gp0589857,47.282461,7.914226
Gp0589858,47.282461,7.914226
Gp0589859,47.282461,7.914226
Gp0589860,47.282461,7.914226
Gp0589861,47.282461,7.914226
Gp0589862,47.282461,7.914226
Gp0589863,47.282461,7.914226
Gp0589864,47.282461,7.914226
Gp0589865,47.282461,7.914226
Gp0589866,47.282461,7.914226
Gp0589867,47.282461,7.914226
Gp0589868,47.282461,7.914226
Gp0589869,47.282461,7.914226
Gp0589870,47.282461,7.914226
Gp0589871,47.282461,7.914226
Gp0589872,47.282461,7.914226
Gp0589873,47.282461,7.914226
Gp0589874,47.282461,7.914226
Gp0589875,47.282461,7.914226
Gp0589876,47.282461,7.914226
Gp0589877,47.282461,7.914226
Gp0589878,47.282461,7.914226
Gp0589879,47.282461,7.914226
Gp0589880,47.282461,7.914226
Gp0589881,47.282461,7.914226
Gp0589882,47.282461,7.914226
Gp0589883,47.282461,7.914226
Gp0589884,47.282461,7.914226
Gp0589885,47.282461,7.914226
Gp0589886,47.282461,7.914226
Gp0589887,47.282461,7.914226
Gp0589888,47.282461,7.914226
Gp0589889,47.282461,7.914226
Gp0589890,47.282461,7.914226
Gp0589891,47.282461,7.914226
Gp0589892,47.282461,7.914226
Gp0589893,47.282461,7.914226
Gp0589894,47.282461,7.914226
Gp0589895,47.282461,7.914226
Gp0589896,47.282461,7.914226
Gp0589897,47.282461,7.914226
Gp0589898,47.282461,7.914226
Gp0589899,47.282461,7.914226
Gp0589900,47.282461,7.914226
Gp0589901,47.282461,7.914226
Gp0589902,47.282461,7.914226
Gp0589903,47.282461,7.914226
Gp0589904,47.282461,7.914226
Gp0589905,47.282461,7.914226
Gp0589906,47.282461,7.914226
Gp0589907,47.282461,7.914226
Gp0589908,47.282461,7.914226
Gp0589909,47.282461,7.914226
Gp0589910,47.282461,7.914226
Gp0589911,47.282461,7.914226
Gp0589912,47.282461,7.914226
Gp0589913,47.282461,7.914226
Gp0589914,47.282461,7.914226
Gp0589915,47.282461,7.914226
Gp0589916,47.282461,7.914226
Gp0589917,47.282461,7.914226
Gp0589918,47.282461,7.914226
Gp0589919,47.282461,7.914226
Gp0589920,47.282461,7.914226
Gp0589921,47.282461,7.914226
Gp0589922,47.282461,7.914226
Gp0589923,47.282461,7.914226
Gp0589924,47.282461,7.914226
Gp0589925,47.282461,7.914226
Gp0589926,47.282461,7.914226
Gp0589927,47.282461,7.914226
Gp0589928,47.282461,7.914226
Gp0589929,47.282461,7.914226
Gp0589930,47.282461,7.914226
Gp0589931,47.282461,7.914226
Gp0589932,47.282461,7.914226
Gp0589933,47.282461,7.914226
Gp0589934,47.282461,7.914226
Gp0589935,47.282461,7.914226
Gp0589936,47.282461,7.914226
Gp0589937,47.282461,7.914226
Gp0589938,47.282461,7.914226
Gp0589939,47.282461,7.914226
Gp0589940,47.282461,7.914226
Gp0589941,47.282461,7.914226
Gp0589942,47.282461,7.914226
Gp0589943,47.282461,7.914226
Gp0589944,47.282461,7.914226
Gp0589945,47.282461,7.914226
Gp0589946,47.282461,7.914226
Gp0589947,47.282461,7.914226
Gp0589948,47.282461,7.914226
Gp0589949,47.282461,7.914226
Gp0589950,47.282461,7.914226
Gp0589951,47.282461,7.914226
Gp0589952,47.282461,7.914226
Gp0589953,47.282461,7.914226
Gp0589954,47.282461,7.914226
Gp0589955,47.282461,7.914226
Gp0589956,47.282461,7.914226
Gp0589957,47.282461,7.914226
Gp0589958,47.282461,7.914226
Gp0589959,47.282461,7.914226
Gp0589960,47.282461,7.914226
Gp0589961,47.282461,7.914226
Gp0589962,47.282461,7.914226
Gp0589963,47.282461,7.914226
Gp0589964,47.282461,7.914226
Gp0589965,47.282461,7.914226
Gp0589966,47.282461,7.914226
Gp0589967,47.282461,7.914226
Gp0589968,47.282461,7.914226
Gp0589969,47.282461,7.914226
Gp0589970,47.282461,7.914226
Gp0589971,47.282461,7.914226
Gp0589972,47.282461,7.914226
Gp0589973,47.282461,7.914226
Gp0589974,47.282461,7.914226
Gp0589975,47.282461,7.914226
Gp0589976,47.282461,7.914226
Gp0589977,47.282461,7.914226
Gp0589978,47.282461,7.914226
Gp0589979,47.282461,7.914226
Gp0589980,47.282461,7.914226
Gp0589981,47.282461,7.914226
Gp0589982,47.282461,7.914226
Gp0589983,47.282461,7.914226
Gp0589984,47.282461,7.914226
Gp0589985,47.282461,7.914226
Gp0589986,47.282461,7.914226
Gp0589987,47.282461,7.914226
Gp0589988,47.282461,7.914226
Gp0589989,47.282461,7.914226
Gp0589990,47.282461,7.914226
Gp0589991,47.282461,7.914226
Gp0589992,47.282461,7.914226
Gp0589993,47.282461,7.914226
Gp0589994,47.282461,7.914226
Gp0589995,47.282461,7.914226
Gp0589996,47.282461,7.914226
Gp0589997,47.282461,7.914226
Gp0589998,47.282461,7.914226
Gp0589999,47.282461,7.914226
Gp0590000,47.282461,7.914226
Gp0590001,47.282461,7.914226
Gp0590002,47.282461,7.914226
Gp0590003,47.282461,7.914226
Gp0590004,47.282461,7.914226
Gp0590005,47.282461,7.914226
Gp0590006,47.282461,7.914226
Gp0590007,47.282461,7.914226
Gp0590008,47.282461,7.914226
Gp0590009,47.282461,7.914226
Gp0590010,47.282461,7.914226
Gp0590011,47.282461,7.914226
Gp0590012,47.282461,7.914226
Gp0590013,47.282461,7.914226
Gp0590014,47.282461,7.914226
Gp0590015,47.282461,7.914226
Gp0590016,47.282461,7.914226
Gp0590017,47.282461,7.914226
Gp0590018,47.282461,7.914226
Gp0590019,47.282461,7.914226
Gp0590020,47.282461,7.914226
Gp0590021,47.282461,7.914226
Gp0590022,47.282461,7.914226
Gp0590023,47.282461,7.914226
Gp0590024,47.282461,7.914226
Gp0590025,47.282461,7.914226
Gp0590026,47.282461,7.914226
Gp0590027,47.282461,7.914226
Gp0590028,47.282461,7.914226
Gp0590029,47.282461,7.914226
Gp0590030,47.282461,7.914226
Gp0590031,47.282461,7.914226
Gp0590032,47.282461,7.914226
Gp0590033,47.282461,7.914226
Gp0590034,47.282461,7.914226
Gp0590035,47.282461,7.914226
Gp0590036,47.282461,7.914226
Gp0590037,47.282461,7.914226
Gp0590038,47.282461,7.914226
Gp0590039,47.282461,7.914226
Gp0590040,47.282461,7.914226
Gp0590041,47.282461,7.914226
Gp0590042,47.282461,7.914226
Gp0590043,47.282461,7.914226
Gp0590044,47.282461,7.914226
Gp0590045,47.282461,7.914226
Gp0590046,47.282461,7.914226
Gp0590047,47.282461,7.914226
Gp0590181,44.9125,142.0253
Gp0590182,44.9125,142.0253
Gp0590183,44.9125,142.0253
Gp0590184,44.9125,142.0253
Gp0590496,41.73469,-102.41001
Gp0590497,41.73473,-102.41005
Gp0590498,41.7342,-102.4104
Gp0590499,41.7342,-102.4104
Gp0590500,41.78581,-102.52354
Gp0590501,41.78581,-102.52354
Gp0590502,41.78581,-102.52354
Gp0590503,41.78581,-102.52354
Gp0590504,41.7748,-102.5295
Gp0590505,41.7748,-102.5295
Gp0590506,41.7748,-102.5295
Gp0590507,41.79185,-102.53404
Gp0590508,41.79185,-102.53404
Gp0590509,41.79185,-102.53404
Gp0590510,41.79185,-102.53404
Gp0590511,41.60026,-102.33403
Gp0590512,41.73469,-102.41001
Gp0590513,41.73473,-102.41005
Gp0590514,41.7342,-102.4104
Gp0590515,41.7342,-102.4104
Gp0590516,41.78581,-102.52354
Gp0590517,41.78581,-102.52354
Gp0590518,41.78581,-102.52354
Gp0590519,41.78581,-102.52354
Gp0590520,41.7748,-102.5295
Gp0590521,41.7748,-102.5295
Gp0590522,41.7748,-102.5295
Gp0590523,41.79185,-102.53404
Gp0590524,41.79185,-102.53404
Gp0590525,41.79185,-102.53404
Gp0590526,41.79185,-102.53404
Gp0590527,41.60026,-102.33403
Gp0590528,42.44568,-76.470892
Gp0590529,42.44568,-76.470892
Gp0590530,42.44568,-76.470892
Gp0590531,42.44568,-76.470892
Gp0590532,42.44568,-76.470892
Gp0590533,42.44568,-76.470892
Gp0590534,42.44568,-76.470892
Gp0590535,42.44568,-76.470892
Gp0590544,44.5387,-110.798
Gp0590545,44.5387,-110.798
Gp0590546,44.53408,-110.7979
Gp0590547,44.53408,-110.7979
Gp0590548,44.5387,-110.798
Gp0590549,44.5387,-110.798
Gp0590550,44.53408,-110.7979
Gp0590551,44.53408,-110.7979
Gp0590552,44.5387,-110.798
Gp0590553,44.5387,-110.798
Gp0590554,44.53408,-110.7979
Gp0590555,44.53408,-110.7979
Gp0590637,35.903,-83.959
