biosample_id,latitude,longitude
nmdc:bsm-11-jn17q323,43.0995,-89.4045
nmdc:bsm-11-jn3q3q78,40.185938,-112.47248
nmdc:bsm-11-jn3z8j63,51.20469,30.172673
nmdc:bsm-11-jnq00k43,42.013,-93.743
nmdc:bsm-11-jnwyxk41,45.844033,-121.999068
nmdc:bsm-11-jnycd390,51.01,100.45
nmdc:bsm-11-jp678560,44.588,-123.1926
nmdc:bsm-11-jpbmcx96,45.762439,-122.33032
nmdc:bsm-11-jpc5bt66,19.390167,-155.247417
nmdc:bsm-11-jpjz1v45,47.136134,-99.232896
nmdc:bsm-11-jpne9528,18.017803,-67.08088
nmdc:bsm-11-jpqg7a86,37.851667,-122.294444
nmdc:bsm-11-jpqqa343,18.321,-65.8172
nmdc:bsm-11-jpr7w388,34.44205,-96.6227
nmdc:bsm-11-jpt2j908,29.694993,-81.947419
nmdc:bsm-11-jptwrr25,38.5326,-121.783
nmdc:bsm-11-jpw4qx28,42.013,-93.743
nmdc:bsm-11-jpy60846,37.110011,-119.735218
nmdc:bsm-11-jpyyne41,31.906778,-110.815262
nmdc:bsm-11-jq221450,44.296098,-85.199675
nmdc:bsm-11-jq2e3v76,46.120985,-123.271523
nmdc:bsm-11-jq461n41,43.0995,-89.4045
nmdc:bsm-11-jqch2c77,42.39,-85.37
nmdc:bsm-11-jqew2a58,44.296098,-85.199612
nmdc:bsm-11-jqna2n21,42.392282,-72.254598
nmdc:bsm-11-jqnrez63,18.321,-65.8172
nmdc:bsm-11-jqwsb466,44.5879,-123.1929
nmdc:bsm-11-jqxk5904,42.476365,-85.451887
nmdc:bsm-11-jr2m3v56,35.868,-106.5233
nmdc:bsm-11-jr39av56,38.4897,-87.55
nmdc:bsm-11-jr4j9h39,50.95966328263342,6.860186268125372
nmdc:bsm-11-jr6jzr51,44.296098,-85.199612
nmdc:bsm-11-jr7zjt17,19.578312,-155.318129
nmdc:bsm-11-jrahe581,44.5882,-123.1931
nmdc:bsm-11-jrbkcm55,65.17688,-147.559452
nmdc:bsm-11-jrcvdr63,63.879623,-145.720429
nmdc:bsm-11-jrdbmk15,50.91020354498825,6.414313738007794
nmdc:bsm-11-jreeed80,17.972768,-66.851235
nmdc:bsm-11-jrekbs07,51.385139,30.038926
nmdc:bsm-11-jrgh2p51,44.119417,-89.533806
nmdc:bsm-11-jrjgyz31,40.17647,-112.4546
nmdc:bsm-11-jrkv5s42,42.476365,-85.451887
nmdc:bsm-11-jrn2yg81,38.883308,-78.120371
nmdc:bsm-11-jrv2c823,67.054281,-150.338328
nmdc:bsm-11-js1p1127,44.296098,-85.199612
nmdc:bsm-11-js5a5w73,37.10878,-119.73228
nmdc:bsm-11-js7bat30,18.022074,-67.075175
nmdc:bsm-11-jsba4j38,46.97638889,-87.98416667
nmdc:bsm-11-jsdhfv63,44.207269,-122.25792
nmdc:bsm-11-jsh5v570,63.8798,-149.21539
nmdc:bsm-11-jsjxje80,44.119417,-89.533806
nmdc:bsm-11-jsjym738,45.665551,-89.218027
nmdc:bsm-11-jsq9t633,32.532479,-87.818534
nmdc:bsm-11-jsrqh253,47.136134,-99.232896
nmdc:bsm-11-jss9pn92,44.119417,-89.533806
nmdc:bsm-11-jsveq715,44.296098,-85.199642
nmdc:bsm-11-jswgrc22,43.0995,-89.4045
nmdc:bsm-11-jsxkpe67,29.3496,-95.5824
nmdc:bsm-11-jt07sc48,65.174447,-147.478155
nmdc:bsm-11-jt16hr26,42.013,-93.743
nmdc:bsm-11-jt4gft15,45.823595,-121.973495
nmdc:bsm-11-jt4q5986,45.665551,-89.218027
nmdc:bsm-11-jt9qtx26,44.5876,-123.1936
nmdc:bsm-11-jtg3pt60,45.665551,-89.218027
nmdc:bsm-11-jtmja143,42.427091,-72.229737
nmdc:bsm-11-jtnymh55,43.0995,-89.4045
nmdc:bsm-11-jtvzj460,43.0995,-89.4045
nmdc:bsm-11-jv1j8c31,42.476365,-85.451887
nmdc:bsm-11-jv6sex92,39.09957,-96.564404
nmdc:bsm-11-jv7vvf71,42.539966,-72.178072
nmdc:bsm-11-jv88yw63,42.476365,-85.451887
nmdc:bsm-11-jvc6my05,40.196781,-105.486722
nmdc:bsm-11-jvd3cz49,42.476365,-85.451887
nmdc:bsm-11-jvkhsh03,40.76835556,-111.8462639
nmdc:bsm-11-jvr8nj75,28.09297,-81.399334
nmdc:bsm-11-jvt4f782,29.684075,-81.959108
nmdc:bsm-11-jvtvhn02,38.920405996,-106.948286622
nmdc:bsm-11-jvx2j107,44.296098,-85.199683
nmdc:bsm-11-jvzjqz57,40.468561,-103.011749
nmdc:bsm-11-jw1kgp23,65.154979,-147.507196
nmdc:bsm-11-jw1zhk29,39.111041,-96.613606
nmdc:bsm-11-jw2ept08,42.476365,-85.451887
nmdc:bsm-11-jw3rjc32,67.054281,-150.338328
nmdc:bsm-11-jwahfe80,45.665551,-89.218065
nmdc:bsm-11-jwasrx09,42.39,-85.37
nmdc:bsm-11-jwcams33,42.476365,-85.451887
nmdc:bsm-11-jwe0gk29,44.296098,-85.199612
nmdc:bsm-11-jwkhyz45,46.234625,-89.560771
nmdc:bsm-11-jwkyyz73,42.538302,-72.175607
nmdc:bsm-11-jwr0n631,42.013,-93.743
nmdc:bsm-11-jwvbe362,38.890566,-78.139432
nmdc:bsm-11-jwx5gc50,68.66045,-149.37013
nmdc:bsm-11-jwyz9t14,44.296098,-85.199612
nmdc:bsm-11-jwzn4y22,19.561039,-155.249535
nmdc:bsm-11-jx4fcr29,64.8558,-147.8335
nmdc:bsm-11-jx5xy233,46.37178996,-119.2715933
nmdc:bsm-11-jx6a5v58,40.174021,-112.45284
nmdc:bsm-11-jx6ar740,40.178,-81.073
nmdc:bsm-11-jx8vvg86,45.763274,-87.187681
nmdc:bsm-11-jxa03j76,38.5382,-121.7617
nmdc:bsm-11-jxazjs92,46.121285,-123.269504
nmdc:bsm-11-jxezhe49,35.88,-106.3031
nmdc:bsm-11-jxk53j43,40.81275,-104.696873
nmdc:bsm-11-jxk89z09,31.196845,-84.468201
nmdc:bsm-11-jxkwg264,45.834307,-90.085088
nmdc:bsm-11-jxnpj861,42.476365,-85.451887
nmdc:bsm-11-jxnxct31,43.0995,-89.4045
nmdc:bsm-11-jxp2t962,45.844033,-121.999068
nmdc:bsm-11-jxqc0f04,63.879623,-145.720429
nmdc:bsm-11-jxx6a579,45.505661,-89.587394
nmdc:bsm-11-jy0apb72,47.131002,-99.242763
nmdc:bsm-11-jy368r53,35.9076,-79.0506
nmdc:bsm-11-jy5v1s47,43.0995,-89.4045
nmdc:bsm-11-jy6ece20,44.587539,-123.193689
nmdc:bsm-11-jy81gw62,68.627175,-149.590514
nmdc:bsm-11-jyey7128,32.898842,-87.446131
nmdc:bsm-11-jyf0v794,45.665551,-89.218027
nmdc:bsm-11-jyf5ta50,68.658157,-149.362189
nmdc:bsm-11-jyfp7b87,29.696568,-82.02558
nmdc:bsm-11-jyjxbj68,42.39,-85.37
nmdc:bsm-11-jyk57374,44.296098,-85.199612
nmdc:bsm-11-jyk7q842,32.523355,-87.814626
nmdc:bsm-11-jyksq157,44.296098,-85.199612
nmdc:bsm-11-jystg118,43.0995,-89.4045
nmdc:bsm-11-jyswqd53,18.321,-65.8172
nmdc:bsm-11-jyth8070,33.378824,-97.646691
nmdc:bsm-11-jyvp7x02,42.476365,-85.451887
nmdc:bsm-11-jyx6ah25,45.822941,-121.998707
nmdc:bsm-11-jyxr1m98,40.460611,-103.030496
nmdc:bsm-11-jyyj6n59,68.622127,-149.280182
nmdc:bsm-11-jyywj745,65.16098469,-147.4826055
nmdc:bsm-11-jz59kj74,18.90088,-108.80202
nmdc:bsm-11-jz6swg73,42.476365,-85.451887
nmdc:bsm-11-jz7t1e41,68.664072,-149.381292
nmdc:bsm-11-jz7zae16,45.83986,-119.70058
nmdc:bsm-11-jzhjt489,39.037623,-95.196953
nmdc:bsm-11-jzk3cj49,47.118581,-99.239944
nmdc:bsm-11-jzq29381,42.966111,-89.35611
nmdc:bsm-11-jztbkk08,10.42727,-84.00228
nmdc:bsm-11-jzvars17,42.476365,-85.451887
nmdc:bsm-11-jzyewe53,18.024533,-67.076837
nmdc:bsm-11-k03e4s72,45.665551,-89.218027
nmdc:bsm-11-k0410y79,42.966111,-89.35611
nmdc:bsm-11-k05a2416,38.920406451,-106.948476151
nmdc:bsm-11-k08er340,42.476365,-85.451887
nmdc:bsm-11-k08xff87,44.296098,-85.199612
nmdc:bsm-11-k0f2e518,-13.773333,-71.071389
nmdc:bsm-11-k0g55b44,43.0995,-89.4045
nmdc:bsm-11-k0qje589,40.814769,-104.748078
nmdc:bsm-11-k0qnt697,-37.796972960817214,144.95895892649088
nmdc:bsm-11-k0trwf39,48.08504,-123.036704
nmdc:bsm-11-k0tvxq15,42.436767,-72.228878
nmdc:bsm-11-k0vz1j87,46.12116,-123.270413
nmdc:bsm-11-k0wwkm57,-5.641667,-155.877778
nmdc:bsm-11-k0zx3004,37.110011,-119.735218
nmdc:bsm-11-k11r2436,31.4271,-81.6053
nmdc:bsm-11-k15r9e35,64.8558,-147.8335
nmdc:bsm-11-k15yqm29,32.5,-117.25
nmdc:bsm-11-k1c9xq23,37.106602,-119.72024
nmdc:bsm-11-k1mspp90,43.0995,-89.4045
nmdc:bsm-11-k1t28a88,35.957646,-84.261838
nmdc:bsm-11-k1twxb65,35.8443,-83.9607
nmdc:bsm-11-k1ye8d97,40.05035,-105.582964
nmdc:bsm-11-k203td65,63.831139,-145.747612
nmdc:bsm-11-k2e9vr11,44.296098,-85.199668
nmdc:bsm-11-k2frr129,46.233367,-89.539726
nmdc:bsm-11-k2j44s41,64.8558,-147.8335
nmdc:bsm-11-k2mhpv92,42.476365,-85.451887
nmdc:bsm-11-k2mhwn19,37.116632,-119.730379
nmdc:bsm-11-k2mmz569,64.8558,-147.8335
nmdc:bsm-11-k2qvty84,46.254613,-89.512657
nmdc:bsm-11-k2syqj30,37.033029,-119.257548
nmdc:bsm-11-k2w4r482,50.95966328263342,6.860186268125372
nmdc:bsm-11-k30c0n91,38.897609,-78.152007
nmdc:bsm-11-k30r3z60,40.853093,-104.728006
nmdc:bsm-11-k33xda67,63.835171,-145.748058
nmdc:bsm-11-k35w6n06,47.131002,-99.242763
nmdc:bsm-11-k37j6x61,42.39,-85.37
nmdc:bsm-11-k394qm56,63.8798,-149.21539
nmdc:bsm-11-k3h8dj30,68.627175,-149.590514
nmdc:bsm-11-k3j3sn24,68.560148,-149.528532
nmdc:bsm-11-k3p2ap93,38.920406451,-106.948476151
nmdc:bsm-11-k3r5jz84,45.763274,-87.187681
nmdc:bsm-11-k3t6y038,38.5382,-121.7617
nmdc:bsm-11-k3xzkc80,43.0995,-89.4045
nmdc:bsm-11-k3zdem68,46.1209,-123.2715
nmdc:bsm-11-k42tf610,38.883308,-78.120371
nmdc:bsm-11-k47vb326,10.43087,-84.00718
nmdc:bsm-11-k4evmy41,30.7585,-91.3959
nmdc:bsm-11-k4pmwz60,42.476365,-85.451887
nmdc:bsm-11-k4pmyh07,45.82049,-121.95191
nmdc:bsm-11-k4vw3363,47.210512,-99.185022
nmdc:bsm-11-k4w1es71,29.688969,-81.991102
nmdc:bsm-11-k4wb6c34,42.481016,-72.178343
nmdc:bsm-11-k4yw1329,38.5326,-121.783
nmdc:bsm-11-k51ex265,46.68323333,-11.6042
nmdc:bsm-11-k54gae42,45.665551,-89.218027
nmdc:bsm-11-k55q6w80,43.0995,-89.4045
nmdc:bsm-11-k591v570,44.296098,-85.199612
nmdc:bsm-11-k5ddnv16,29.694993,-81.947419
nmdc:bsm-11-k5fvst94,45.763274,-87.187681
nmdc:bsm-11-k5j62k67,42.476365,-85.451887
nmdc:bsm-11-k5jc3w39,42.476365,-85.451887
nmdc:bsm-11-k5pbzg93,35.41213,-99.085338
nmdc:bsm-11-k5w06g40,38.894257,-78.137217
nmdc:bsm-11-k5w87y61,42.013,-93.743
nmdc:bsm-11-k5w90b46,44.296098,-85.199612
nmdc:bsm-11-k5yvjg54,42.013,-93.743
nmdc:bsm-11-k6196w77,45.822941,-121.998707
nmdc:bsm-11-k630f087,42.476365,-85.451887
nmdc:bsm-11-k6381e93,42.013,-93.743
nmdc:bsm-11-k65fa379,44.296098,-85.199649
nmdc:bsm-11-k65j8x95,43.64819,-115.98891
nmdc:bsm-11-k66y1b95,31.828844,-110.823985
nmdc:bsm-11-k6aa1383,40.05465,-105.586515
nmdc:bsm-11-k6brat40,50.91020354498825,6.414313738007794
nmdc:bsm-11-k6cwe498,46.231276,-89.541941
nmdc:bsm-11-k6cxdq72,44.296098,-85.199612
nmdc:bsm-11-k6gt3j03,45.491627,-89.551228
nmdc:bsm-11-k6mfzx56,42.013,-93.743
nmdc:bsm-11-k6n52s64,45.665551,-89.218081
nmdc:bsm-11-k6zeag54,42.476365,-85.451887
nmdc:bsm-11-k72x1s78,32.541727,-87.803877
nmdc:bsm-11-k77dsk72,68.6272,-149.5972
nmdc:bsm-11-k78dym31,35.686866,-83.513992
nmdc:bsm-11-k7atv515,40.185938,-112.47248
nmdc:bsm-11-k7aymf09,29.6979,-91.3728
nmdc:bsm-11-k7de7s04,33.73,-84.37
nmdc:bsm-11-k7e0wp28,47.12584,-99.253801
nmdc:bsm-11-k7fkcz65,44.5882,-123.194
nmdc:bsm-11-k7hdbb40,42.476365,-85.451887
nmdc:bsm-11-k7jqh647,46.1209,-123.2697
nmdc:bsm-11-k7kn8y53,32.541727,-87.803877
nmdc:bsm-11-k7v09098,44.588,-123.1939
nmdc:bsm-11-k7x92681,42.476365,-85.451887
nmdc:bsm-11-k7xt7w79,51.380876,30.028058
nmdc:bsm-11-k80fsj34,68.627175,-149.590514
nmdc:bsm-11-k89brw70,47.118581,-99.239944
nmdc:bsm-11-k8jfat94,38.5326,-121.783
nmdc:bsm-11-k8q98e12,64.8558,-147.8335
nmdc:bsm-11-k8rq2259,38.900538,-78.16186
nmdc:bsm-11-k8s74094,46.1212,-123.2701
nmdc:bsm-11-k8sa0c53,42.013,-93.743
nmdc:bsm-11-k8szq881,40.054475,-105.567875
nmdc:bsm-11-k8ym6c67,44.296098,-85.199612
nmdc:bsm-11-k8zd7n65,47.206173,-99.184204
nmdc:bsm-11-k8zk2412,63.89244,-145.769965
nmdc:bsm-11-k9192006,46.120814,-123.269165
nmdc:bsm-11-k93rm709,63.88224,-145.739248
nmdc:bsm-11-k94fm378,45.739055,-122.309112
nmdc:bsm-11-k9695473,38.93,-77.05
nmdc:bsm-11-k97n9m79,19.561039,-155.249535
nmdc:bsm-11-k984aq66,37.108972,-119.746305
nmdc:bsm-11-k9bgcj47,38.8749,-76.5464
nmdc:bsm-11-k9bk0w04,42.476365,-85.451887
nmdc:bsm-11-k9bs9k38,44.296098,-85.199612
nmdc:bsm-11-k9pn0a37,32.957884,-87.432614
nmdc:bsm-11-k9s2np61,37.111276,-119.728168
nmdc:bsm-11-k9vr1143,42.013,-93.743
nmdc:bsm-11-k9w2f768,45.493228,-89.582708
nmdc:bsm-11-k9xppe69,32.950156,-87.397294
nmdc:bsm-11-ka221s33,31.910099,-110.837175
nmdc:bsm-11-ka3ze715,42.476365,-85.451887
nmdc:bsm-11-ka4mgy38,31.0865,-87.9772
nmdc:bsm-11-ka788w08,42.476365,-85.451887
nmdc:bsm-11-kab09c17,42.476365,-85.451887
nmdc:bsm-11-kabf3m79,40.463935,-103.035332
nmdc:bsm-11-kah2g545,44.296098,-85.199612
nmdc:bsm-11-kahjr192,51.144595,29.952918
nmdc:bsm-11-kajqbs27,32.977665,-87.432705
nmdc:bsm-11-kap21b88,45.665551,-89.218027
nmdc:bsm-11-kaqp5237,35.965875,-84.230646
nmdc:bsm-11-katf1d35,42.476365,-85.451887
nmdc:bsm-11-kayxts09,44.952363,-110.541582
nmdc:bsm-11-kba5ym05,42.476365,-85.451887
nmdc:bsm-11-kbak1m36,43.0995,-89.4045
nmdc:bsm-11-kbbnzv66,42.476365,-85.451887
nmdc:bsm-11-kbd2sh75,67.054281,-150.338328
nmdc:bsm-11-kbfj3336,29.688969,-81.991102
nmdc:bsm-11-kbh9w278,38.887763,-78.147164
nmdc:bsm-11-kbjn8y24,9.77981,-84.60628
nmdc:bsm-11-kbn39574,42.39,-85.37
nmdc:bsm-11-kbs46b10,44.296098,-85.199612
nmdc:bsm-11-kbsygq40,39.082563,-96.566704
nmdc:bsm-11-kbyn2077,35.689102,-85.502462
nmdc:bsm-11-kc1jfs81,42.476365,-85.451887
nmdc:bsm-11-kc3vdp96,41.2588,-95.9225
nmdc:bsm-11-kc835820,46.008,-89.701
nmdc:bsm-11-kcf9kh92,42.476365,-85.451887
nmdc:bsm-11-kcq51s63,44.119417,-89.533806
nmdc:bsm-11-kcr3cb09,31.862142,-110.818853
nmdc:bsm-11-kcvp5t48,39.075067,-96.555874
nmdc:bsm-11-kcz6e324,40.175366,-112.453933
nmdc:bsm-11-kczbxa81,28.043948,-81.393638
nmdc:bsm-11-kd6btp32,40.8013,-76.34315
nmdc:bsm-11-kd7ty442,44.296098,-85.199612
nmdc:bsm-11-kda94x44,32.5,-117.25
nmdc:bsm-11-kdhyc122,68.627175,-149.590514
nmdc:bsm-11-kdja3v28,44.588172,-123.19295
nmdc:bsm-11-kdjqae05,40.196781,-105.486722
nmdc:bsm-11-kdn5mh77,35.419991,-99.057264
nmdc:bsm-11-kdpr3n31,44.296098,-85.199612
nmdc:bsm-11-kdwkka50,39.041659,-95.19703
nmdc:bsm-11-kdzcb786,44.296098,-85.199612
nmdc:bsm-11-kdzfyk68,44.296098,-85.199612
nmdc:bsm-11-ke0c5a28,-33.850022,151.267489
nmdc:bsm-11-keb5ak85,42.013,-93.743
nmdc:bsm-11-kee89s33,42.476365,-85.451887
nmdc:bsm-11-keh41b04,42.476365,-85.451887
nmdc:bsm-11-ken20c55,45.665551,-89.218027
nmdc:bsm-11-kesw6757,46.1215,-123.2692
nmdc:bsm-11-kf2sg963,43.0995,-89.4045
nmdc:bsm-11-kf6r0s86,43.0995,-89.4045
nmdc:bsm-11-kf7n8903,51.382351,30.030332
nmdc:bsm-11-kf955787,64.8558,-147.8335
nmdc:bsm-11-kfezxj16,44.119417,-89.533806
nmdc:bsm-11-kff0sa68,44.296098,-85.199612
nmdc:bsm-11-kff3y587,46.1209,-123.2697
nmdc:bsm-11-kfgrep67,46.231276,-89.541941
nmdc:bsm-11-kfhppg83,42.476365,-85.451887
nmdc:bsm-11-kfjka465,37.221457,-6.962103
nmdc:bsm-11-kfkrbm38,37.851667,-122.294444
nmdc:bsm-11-kft4w435,40.042345,-105.558975
nmdc:bsm-11-kftb4053,38.897609,-78.152007
nmdc:bsm-11-kfwfwk62,31.910358,-110.838435
nmdc:bsm-11-kfxkw495,42.476365,-85.451887
nmdc:bsm-11-kg45zm77,43.0995,-89.4045
nmdc:bsm-11-kg4nyv82,68.627175,-149.590514
nmdc:bsm-11-kg6pb866,44.296098,-85.199612
nmdc:bsm-11-kg9kdy68,32.538802,-87.804522
nmdc:bsm-11-kgch0q77,40.275899,-105.546756
nmdc:bsm-11-kgen8z06,42.476365,-85.451887
nmdc:bsm-11-kgf5cz37,-23.205,113.7680556
nmdc:bsm-11-kghbb429,42.476365,-85.451887
nmdc:bsm-11-kghf2p94,42.013,-93.743
nmdc:bsm-11-kgjz0433,44.5881,-123.194
nmdc:bsm-11-kgkcxn39,46.1215,-123.2696
nmdc:bsm-11-kgm2s608,44.5878,-123.1939
nmdc:bsm-11-kgrkmx15,42.476365,-85.451887
nmdc:bsm-11-kgs3yb09,44.296098,-85.199612
nmdc:bsm-11-kh0h4260,43.099,-89.405
nmdc:bsm-11-kh61sg45,43.099,-89.405
nmdc:bsm-11-kh9qvk31,42.013,-93.743
nmdc:bsm-11-khar1j94,44.119417,-89.533806
nmdc:bsm-11-kheg9795,45.797883,-90.064162
nmdc:bsm-11-khh8kt51,37.363106,-80.521589
nmdc:bsm-11-khmqtg51,40.6195637,-109.61135
nmdc:bsm-11-khpyw627,40.176674,-112.456785
nmdc:bsm-11-khqvha59,39.087516,-77.962567
nmdc:bsm-11-khtkpg49,43.0995,-89.4045
nmdc:bsm-11-khwjc066,65.16115158,-147.4840682
nmdc:bsm-11-khwtxx58,68.627175,-149.590514
nmdc:bsm-11-khyh6m76,32.977665,-87.432705
nmdc:bsm-11-kj2wnm77,43.0995,-89.4045
nmdc:bsm-11-kj72y166,38.920442553,-106.948817965
nmdc:bsm-11-kjb2ra55,6.7365,-91.93433333
nmdc:bsm-11-kjm7zm96,42.476365,-85.451887
nmdc:bsm-11-kjs41h55,42.476365,-85.451887
nmdc:bsm-11-kjwd7d38,40.043059,-105.581501
nmdc:bsm-11-kk2jhd47,63.8798,-149.21539
nmdc:bsm-11-kk40f392,42.013,-93.743
nmdc:bsm-11-kk5bgv39,37.676,-121.2663
nmdc:bsm-11-kk7kgq27,42.535686,-72.177968
nmdc:bsm-11-kkbz1c63,42.476365,-85.451887
nmdc:bsm-11-kkc0gt68,42.013,-93.743
nmdc:bsm-11-kkkkbm97,42.476365,-85.451887
nmdc:bsm-11-kks98r86,39.7392,-123.6308
nmdc:bsm-11-kkwsd061,40.7797,-111.8064
nmdc:bsm-11-km0mxk76,40.817292,-104.750288
nmdc:bsm-11-km2c8b28,45.665551,-89.218027
nmdc:bsm-11-km2htj88,37.851667,-122.294444
nmdc:bsm-11-km722x15,29.686609,-81.983
nmdc:bsm-11-km896c57,42.013,-93.743
nmdc:bsm-11-km8fa871,42.966111,-89.35611
nmdc:bsm-11-kmb1j496,32.5,-117.25
nmdc:bsm-11-kmew8154,41.2588,-95.9225
nmdc:bsm-11-kmg55v24,46.254613,-89.512657
nmdc:bsm-11-kmgmhz19,35.916313,-84.263286
nmdc:bsm-11-kmhhnd35,42.476365,-85.451887
nmdc:bsm-11-kmk5vg47,38.87241,-76.554055
nmdc:bsm-11-kmmh7c89,39.041659,-95.19703
nmdc:bsm-11-kmpwgz16,40.178,-81.073
nmdc:bsm-11-kmrt1n75,42.476365,-85.451887
nmdc:bsm-11-kmw7r933,35.8443,-83.9607
nmdc:bsm-11-kmwkfk87,51.01,100.45
nmdc:bsm-11-kn0t0q15,42.013,-93.743
nmdc:bsm-11-kn3kc034,42.427091,-72.229737
nmdc:bsm-11-kn52wk42,42.476365,-85.451887
nmdc:bsm-11-kn725j33,39.7392,-123.6308
nmdc:bsm-11-kn8er059,32.590562,-106.82446
nmdc:bsm-11-knbsn279,45.665551,-89.218027
nmdc:bsm-11-kncmwb50,28.12505,-81.43619
nmdc:bsm-11-knkx2f96,68.616768,-149.629355
nmdc:bsm-11-knnj5n31,44.296098,-85.199612
nmdc:bsm-11-knrgjk51,39.108366,-96.614399
nmdc:bsm-11-knv77j14,44.296098,-85.199612
nmdc:bsm-11-kp0w0a03,37.106602,-119.72024
nmdc:bsm-11-kp1tev53,42.966111,-89.35611
nmdc:bsm-11-kparnh27,44.041571,-71.28692
nmdc:bsm-11-kpd4xr21,44.119417,-89.533806
nmdc:bsm-11-kpfcwh17,40.463078,-103.03289
nmdc:bsm-11-kpkc9m11,68.658157,-149.362189
nmdc:bsm-11-kpnrn284,38.887763,-78.147164
nmdc:bsm-11-kpqpj810,45.83986,-119.70058
nmdc:bsm-11-kprzat96,63.875798,-149.21335
nmdc:bsm-11-kpsp6518,63.88224,-145.739248
nmdc:bsm-11-kpz08r68,47.1282,-99.241334
nmdc:bsm-11-kq2abt62,44.296098,-85.199612
nmdc:bsm-11-kqbbyb62,40.178,-81.073
nmdc:bsm-11-kqdssn98,42.478565,-72.259572
nmdc:bsm-11-kqfavk25,44.296098,-85.199612
nmdc:bsm-11-kqk53017,44.296098,-85.199612
nmdc:bsm-11-kqmz7a04,45.763274,-87.187681
nmdc:bsm-11-kqz6tf93,44.296098,-85.199612
nmdc:bsm-11-kr349661,32.59092,-106.84286
nmdc:bsm-11-kr3xkm53,42.476365,-85.451887
nmdc:bsm-11-krbr4d40,47.163429,-99.115691
nmdc:bsm-11-krcjqt76,46.121006,-123.270477
nmdc:bsm-11-krdhvw96,47.149339,-99.251928
nmdc:bsm-11-kregg385,48.16859,-117.3904
nmdc:bsm-11-krhkkq92,32.77924444,-117.2280806
nmdc:bsm-11-krjb4t60,42.476365,-85.451887
nmdc:bsm-11-krjfvy05,46.234625,-89.560771
nmdc:bsm-11-krkxqk51,39.110568,-96.550145
nmdc:bsm-11-krvdp124,42.476365,-85.451887
nmdc:bsm-11-krwht989,39.087919,-77.958389
nmdc:bsm-11-krxtta40,64.8558,-147.8335
nmdc:bsm-11-ks120559,39.339682,-123.75201
nmdc:bsm-11-ks1dtf19,32.948795,-87.397268
nmdc:bsm-11-ks45g154,42.013,-93.743
nmdc:bsm-11-ksbvzj33,32.898842,-87.446131
nmdc:bsm-11-ksfwr813,18.025922,-67.081365
nmdc:bsm-11-ksghkn59,46.234247,-89.542459
nmdc:bsm-11-ksnxcm30,35.88,-106.3031
nmdc:bsm-11-ksp9cv05,45.822941,-121.998707
nmdc:bsm-11-ksr6aa66,35.1634,128.9646
nmdc:bsm-11-kstwzb23,39.339682,-123.75201
nmdc:bsm-11-ksvydp90,17.967743,-66.864301
nmdc:bsm-11-ksx2d241,42.966111,-89.35611
nmdc:bsm-11-kszcr583,68.66045,-149.37013
nmdc:bsm-11-kt0nps72,37.221457,-6.962103
nmdc:bsm-11-kt439r90,65.176107,-147.544089
nmdc:bsm-11-ktaegq97,42.966111,-89.35611
nmdc:bsm-11-ktgy7z27,-37.796972960817214,144.95895892649088
nmdc:bsm-11-kthh9148,43.099,-89.405
nmdc:bsm-11-ktpgt597,35.1986,-106.643
nmdc:bsm-11-ktpz4g37,44.296098,-85.199612
nmdc:bsm-11-ktqknj09,42.476365,-85.451887
nmdc:bsm-11-ktqsms82,39.119992,-96.546015
nmdc:bsm-11-ktszy273,38.5326,-121.783
nmdc:bsm-11-kttbyv91,39.7033,-90.6454
nmdc:bsm-11-kv60ag12,42.013,-93.743
nmdc:bsm-11-kv73w131,46.041,-89.686
nmdc:bsm-11-kv808f24,44.296098,-85.199612
nmdc:bsm-11-kv966g71,40.178,-81.073
nmdc:bsm-11-kvbrej78,63.8798,-149.21539
nmdc:bsm-11-kvezhd94,44.119417,-89.533806
nmdc:bsm-11-kvha3p28,45.797883,-90.064162
nmdc:bsm-11-kvvs2k86,35.689102,-85.502462
nmdc:bsm-11-kvyqgs83,40.04845,-105.584355
nmdc:bsm-11-kw4sfc24,45.763274,-87.187681
nmdc:bsm-11-kw7d6x33,44.954777,-110.533202
nmdc:bsm-11-kwnj9c33,35.938227,-84.32368
nmdc:bsm-11-kwpw4e08,45.665551,-89.218073
nmdc:bsm-11-kx1p2g14,42.476365,-85.451887
nmdc:bsm-11-kx7zt504,35.9082,-79.0499
nmdc:bsm-11-kx81eb38,63.875485,-149.21903
nmdc:bsm-11-kx8b9095,42.476365,-85.451887
nmdc:bsm-11-kx8ryd08,42.476365,-85.451887
nmdc:bsm-11-kxcdtz08,44.296098,-85.199612
nmdc:bsm-11-kxetne93,44.965771,-110.583711
nmdc:bsm-11-kxgxz543,38.5326,-121.783
nmdc:bsm-11-kxh3rk89,31.91068,-110.83549
nmdc:bsm-11-kxj5dp90,32.977665,-87.432705
nmdc:bsm-11-kxn0q459,39.075067,-96.555874
nmdc:bsm-11-kxp6sm65,38.900538,-78.16186
nmdc:bsm-11-kxpxr763,63.873367,-149.216447
nmdc:bsm-11-kxtgzv04,44.5879,-123.1939
nmdc:bsm-11-kxvcqq31,43.0995,-89.4045
nmdc:bsm-11-ky1bs685,42.013,-93.743
nmdc:bsm-11-ky1mmm35,33.37853,-97.78275
nmdc:bsm-11-ky3q8q24,45.812246,-90.092743
nmdc:bsm-11-ky6grf02,68.665514,-149.375519
